...1,B2,B3,B4,row,geometry,index_right,...8,latitude,longitude,area_in_meters,confidence,full_plus_code,building
NA,1293,1222,1238,5245,NA,NA,NA,-15.383789058049995,35.321296492484166,NA,NA,NA,0
NA,1316,1232,1363,5246,NA,NA,NA,-15.38378808659522,35.32138960064707,NA,NA,NA,0
NA,1331,1226,1245,5249,NA,NA,NA,-15.383785171997596,35.32166892509617,NA,NA,NA,0
NA,984,865,702,5250,NA,NA,NA,-15.383784200387288,35.321762033232666,NA,NA,NA,0
NA,1068,1000,933,5251,NA,NA,NA,-15.383783228738093,35.321855141362555,NA,NA,NA,0
NA,1176,1173,1334,5252,NA,NA,NA,-15.383782257050015,35.32194824948585,NA,NA,NA,0
NA,1127,1080,1192,5253,NA,NA,NA,-15.383781285323051,35.32204135760254,NA,NA,NA,0
NA,1062,975,994,5254,NA,NA,NA,-15.383780313557208,35.32213446571262,NA,NA,NA,0
NA,1153,1064,1159,5255,NA,NA,NA,-15.383779341752478,35.32222757381611,NA,NA,NA,0
NA,1078,1034,1052,5256,NA,NA,NA,-15.383778369908866,35.32232068191299,NA,NA,NA,0
NA,1059,985,984,5257,NA,NA,NA,-15.383777398026368,35.32241379000327,NA,NA,NA,0
NA,1032,913,800,5258,NA,NA,NA,-15.383776426104989,35.322506898086935,NA,NA,NA,0
NA,1019,901,753,5259,NA,NA,NA,-15.383775454144722,35.322600006164,NA,NA,NA,0
NA,1002,889,771,5260,NA,NA,NA,-15.383774482145574,35.32269311423447,NA,NA,NA,0
NA,1012,875,736,5261,NA,NA,NA,-15.383773510107543,35.322786222298326,NA,NA,NA,0
NA,988,846,664,5262,NA,NA,NA,-15.383772538030623,35.322879330355576,NA,NA,NA,0
NA,997,883,710,5263,NA,NA,NA,-15.383771565914826,35.322972438406225,NA,NA,NA,0
NA,1044,928,847,5264,NA,NA,NA,-15.383770593760143,35.32306554645027,NA,NA,NA,0
NA,1032,901,806,5265,NA,NA,NA,-15.383769621566575,35.323158654487706,NA,NA,NA,0
NA,1022,901,767,5266,NA,NA,NA,-15.383768649334126,35.323251762518545,NA,NA,NA,0
NA,1050,986,837,5267,NA,NA,NA,-15.383767677062789,35.32334487054277,NA,NA,NA,0
NA,1064,926,855,5268,NA,NA,NA,-15.383766704752574,35.32343797856038,NA,NA,NA,0
NA,1055,945,912,5269,NA,NA,NA,-15.383765732403472,35.32353108657139,NA,NA,NA,0
NA,1025,900,710,5270,NA,NA,NA,-15.383764760015486,35.3236241945758,NA,NA,NA,0
NA,1017,917,773,5271,NA,NA,NA,-15.383763787588617,35.32371730257359,NA,NA,NA,0
NA,1036,938,818,5272,NA,NA,NA,-15.383762815122862,35.32381041056478,NA,NA,NA,0
NA,1005,918,753,5273,NA,NA,NA,-15.38376184261823,35.323903518549365,NA,NA,NA,0
NA,980,845,681,5274,NA,NA,NA,-15.383760870074706,35.32399662652734,NA,NA,NA,0
NA,975,860,641,5275,NA,NA,NA,-15.383759897492306,35.3240897344987,NA,NA,NA,0
NA,985,883,640,5276,NA,NA,NA,-15.383758924871016,35.32418284246346,NA,NA,NA,0
NA,993,904,660,5277,NA,NA,NA,-15.383757952210846,35.3242759504216,NA,NA,NA,0
NA,1007,943,700,5278,NA,NA,NA,-15.383756979511793,35.324369058373144,NA,NA,NA,0
NA,1032,951,776,5279,NA,NA,NA,-15.383756006773854,35.32446216631807,NA,NA,NA,0
NA,1018,887,752,5280,NA,NA,NA,-15.383755033997032,35.32455527425638,NA,NA,NA,0
NA,1020,876,740,5281,NA,NA,NA,-15.383754061181328,35.324648382188094,NA,NA,NA,0
NA,1162,1056,1052,5282,NA,NA,NA,-15.383753088326738,35.3247414901132,NA,NA,NA,0
NA,1275,1135,1229,5283,NA,NA,NA,-15.38375211543327,35.32483459803168,NA,NA,NA,0
NA,1353,1240,1366,5286,NA,NA,NA,-15.383749196519553,35.32511392174747,NA,NA,NA,0
NA,1144,990,1018,5287,NA,NA,NA,-15.383748223470544,35.32520702963952,NA,NA,NA,0
NA,1045,878,816,5288,NA,NA,NA,-15.383747250382658,35.32530013752495,NA,NA,NA,0
NA,1118,1015,1055,5289,NA,NA,NA,-15.383746277255886,35.32539324540377,NA,NA,NA,0
NA,1242,1232,1346,5290,NA,NA,NA,-15.383745304090228,35.32548635327598,NA,NA,NA,0
NA,1343,1287,1369,5291,NA,NA,NA,-15.38374433088569,35.325579461141565,NA,NA,NA,0
NA,1459,1359,1418,5293,NA,NA,NA,-15.38374238435996,35.32576567685291,NA,NA,NA,0
NA,1214,1194,1260,5294,NA,NA,NA,-15.383741411038772,35.32585878469867,NA,NA,NA,0
NA,1241,1169,1132,5295,NA,NA,NA,-15.383740437678698,35.32595189253781,NA,NA,NA,0
NA,1161,1089,1043,5297,NA,NA,NA,-15.383738490841903,35.32613810819625,NA,NA,NA,0
NA,1106,1000,1027,5298,NA,NA,NA,-15.383737517365182,35.32623121601554,NA,NA,NA,0
NA,1218,1107,1215,5299,NA,NA,NA,-15.383736543849574,35.326324323828224,NA,NA,NA,0
NA,1310,1323,1479,5300,NA,NA,NA,-15.383735570295087,35.32641743163429,NA,NA,NA,0
NA,1265,1297,1492,5301,NA,NA,NA,-15.383734596701714,35.32651053943375,NA,NA,NA,0
NA,1183,1128,1273,5302,NA,NA,NA,-15.383733623069457,35.326603647226584,NA,NA,NA,0
NA,1132,1047,1086,5303,NA,NA,NA,-15.38373264939832,35.326696755012804,NA,NA,NA,0
NA,1260,1204,1338,5305,NA,NA,NA,-15.38373070193939,35.3268829705654,NA,NA,NA,0
NA,1213,1141,1276,5306,NA,NA,NA,-15.383729728151602,35.32697607833177,NA,NA,NA,0
NA,1182,1080,1094,5307,NA,NA,NA,-15.38372875432493,35.32706918609152,NA,NA,NA,0
NA,1178,1125,1168,5308,NA,NA,NA,-15.383727780459376,35.327162293844665,NA,NA,NA,0
NA,1114,1005,1106,5309,NA,NA,NA,-15.383726806554938,35.32725540159118,NA,NA,NA,0
NA,1042,951,884,5310,NA,NA,NA,-15.383725832611615,35.32734850933108,NA,NA,NA,0
NA,988,853,739,5311,NA,NA,NA,-15.383724858629412,35.327441617064366,NA,NA,NA,0
NA,1035,871,795,5312,NA,NA,NA,-15.383723884608324,35.327534724791036,NA,NA,NA,0
NA,1037,909,843,5313,NA,NA,NA,-15.383722910548352,35.327627832511084,NA,NA,NA,0
NA,1023,877,772,5314,NA,NA,NA,-15.3837219364495,35.32772094022451,NA,NA,NA,0
NA,1019,882,772,5315,NA,NA,NA,-15.383720962311765,35.32781404793132,NA,NA,NA,0
NA,981,869,713,5316,NA,NA,NA,-15.383719988135145,35.32790715563151,NA,NA,NA,0
NA,995,885,704,5317,NA,NA,NA,-15.38371901391964,35.32800026332508,NA,NA,NA,0
NA,1031,890,800,5318,NA,NA,NA,-15.383718039665252,35.32809337101204,NA,NA,NA,0
NA,1060,927,912,5319,NA,NA,NA,-15.38400148557571,35.30956580744933,NA,NA,NA,0
NA,1052,921,939,5320,NA,NA,NA,-15.384000519014464,35.309658916481936,NA,NA,NA,0
NA,1062,942,940,5321,NA,NA,NA,-15.383999552414334,35.309752025507954,NA,NA,NA,0
NA,1051,947,916,5322,NA,NA,NA,-15.383998585775316,35.30984513452742,NA,NA,NA,0
NA,1000,875,746,5323,NA,NA,NA,-15.383997619097416,35.309938243540316,NA,NA,NA,0
NA,975,873,649,5324,NA,NA,NA,-15.383996652380624,35.31003135254664,NA,NA,NA,0
NA,995,904,708,5325,NA,NA,NA,-15.383995685624951,35.31012446154639,NA,NA,NA,0
NA,1114,1074,1098,5326,NA,NA,NA,-15.38399471883039,35.31021757053958,NA,NA,NA,0
NA,1132,1014,1009,5327,NA,NA,NA,-15.383993751996943,35.31031067952619,NA,NA,NA,0
NA,996,867,834,5328,NA,NA,NA,-15.383992785124615,35.310403788506235,NA,NA,NA,0
NA,1055,977,966,5329,NA,NA,NA,-15.383991818213396,35.310496897479716,NA,NA,NA,0
NA,1111,1051,1076,5330,NA,NA,NA,-15.383990851263292,35.31059000644662,NA,NA,NA,0
NA,1047,931,876,5331,NA,NA,NA,-15.383989884274303,35.31068311540696,NA,NA,NA,0
NA,1028,910,799,5332,NA,NA,NA,-15.383988917246434,35.31077622436072,NA,NA,NA,0
NA,1069,979,1031,5333,NA,NA,NA,-15.383987950179671,35.31086933330792,NA,NA,NA,0
NA,1084,982,1108,5334,NA,NA,NA,-15.38398698307403,35.31096244224854,NA,NA,NA,0
NA,1047,943,1009,5335,NA,NA,NA,-15.383986015929498,35.31105555118259,NA,NA,NA,0
NA,1043,925,953,5336,NA,NA,NA,-15.383985048746082,35.31114866011007,NA,NA,NA,0
NA,1029,914,911,5337,NA,NA,NA,-15.383984081523778,35.31124176903098,NA,NA,NA,0
NA,1008,903,822,5338,NA,NA,NA,-15.383983114262591,35.31133487794531,NA,NA,NA,0
NA,1040,953,930,5339,NA,NA,NA,-15.383982146962518,35.311427986853076,NA,NA,NA,0
NA,1072,970,1007,5340,NA,NA,NA,-15.38398117962356,35.31152109575427,NA,NA,NA,0
NA,1037,919,858,5341,NA,NA,NA,-15.383980212245715,35.31161420464888,NA,NA,NA,0
NA,1035,914,917,5342,NA,NA,NA,-15.383979244828987,35.31170731353693,NA,NA,NA,0
NA,1038,909,923,5343,NA,NA,NA,-15.383978277373371,35.31180042241839,NA,NA,NA,0
NA,1046,908,915,5344,NA,NA,NA,-15.383977309878874,35.3118935312933,NA,NA,NA,0
NA,980,808,705,5345,NA,NA,NA,-15.383976342345486,35.311986640161614,NA,NA,NA,0
NA,953,819,597,5346,NA,NA,NA,-15.383975374773216,35.31207974902336,NA,NA,NA,0
NA,948,820,578,5347,NA,NA,NA,-15.38397440716206,35.31217285787854,NA,NA,NA,0
NA,964,819,590,5348,NA,NA,NA,-15.383973439512015,35.31226596672714,NA,NA,NA,0
NA,983,843,637,5349,NA,NA,NA,-15.38397247182309,35.31235907556916,NA,NA,NA,0
NA,965,831,605,5350,NA,NA,NA,-15.383971504095278,35.312452184404606,NA,NA,NA,0
NA,945,807,560,5351,NA,NA,NA,-15.38397053632858,35.312545293233484,NA,NA,NA,0
NA,948,867,599,5352,NA,NA,NA,-15.383969568522996,35.312638402055775,NA,NA,NA,0
NA,953,874,616,5353,NA,NA,NA,-15.383968600678529,35.312731510871494,NA,NA,NA,0
NA,928,828,566,5354,NA,NA,NA,-15.383967632795173,35.31282461968064,NA,NA,NA,0
NA,956,809,557,5355,NA,NA,NA,-15.383966664872933,35.31291772848321,NA,NA,NA,0
NA,935,803,595,5356,NA,NA,NA,-15.383965696911808,35.313010837279194,NA,NA,NA,0
NA,946,825,642,5357,NA,NA,NA,-15.383964728911796,35.31310394606861,NA,NA,NA,0
NA,974,889,732,5358,NA,NA,NA,-15.383963760872904,35.313197054851436,NA,NA,NA,0
NA,1000,951,801,5359,NA,NA,NA,-15.383962792795122,35.3132901636277,NA,NA,NA,0
NA,1018,952,830,5360,NA,NA,NA,-15.383961824678456,35.313383272397374,NA,NA,NA,0
NA,1029,890,787,5361,NA,NA,NA,-15.383960856522906,35.31347638116048,NA,NA,NA,0
NA,1021,858,725,5362,NA,NA,NA,-15.383959888328468,35.31356948991699,NA,NA,NA,0
NA,987,826,739,5363,NA,NA,NA,-15.383958920095148,35.31366259866694,NA,NA,NA,0
NA,1006,842,788,5364,NA,NA,NA,-15.38395795182294,35.31375570741031,NA,NA,NA,0
NA,1058,941,946,5365,NA,NA,NA,-15.383956983511847,35.31384881614709,NA,NA,NA,0
NA,1097,989,1000,5366,NA,NA,NA,-15.38395601516187,35.3139419248773,NA,NA,NA,0
NA,1137,1027,1037,5367,NA,NA,NA,-15.383955046773009,35.314035033600916,NA,NA,NA,0
NA,1120,988,1039,5368,NA,NA,NA,-15.38395407834526,35.31412814231796,NA,NA,NA,0
NA,1124,1001,1078,5369,NA,NA,NA,-15.383953109878629,35.31422125102842,NA,NA,NA,0
NA,1149,1041,1093,5370,NA,NA,NA,-15.383952141373111,35.314314359732315,NA,NA,NA,0
NA,1151,1040,1110,5371,NA,NA,NA,-15.383951172828707,35.314407468429614,NA,NA,NA,0
NA,1130,1027,1100,5372,NA,NA,NA,-15.38395020424542,35.314500577120334,NA,NA,NA,0
NA,1101,1014,1060,5373,NA,NA,NA,-15.383949235623248,35.314593685804475,NA,NA,NA,0
NA,1037,930,899,5374,NA,NA,NA,-15.38394826696219,35.31468679448203,NA,NA,NA,0
NA,984,884,703,5375,NA,NA,NA,-15.383947298262244,35.31477990315301,NA,NA,NA,0
NA,956,824,622,5376,NA,NA,NA,-15.383946329523416,35.3148730118174,NA,NA,NA,0
NA,974,855,674,5377,NA,NA,NA,-15.383945360745702,35.31496612047521,NA,NA,NA,0
NA,1010,913,748,5378,NA,NA,NA,-15.383944391929102,35.31505922912643,NA,NA,NA,0
NA,1014,904,837,5379,NA,NA,NA,-15.38394342307362,35.31515233777108,NA,NA,NA,0
NA,1036,914,884,5380,NA,NA,NA,-15.383942454179252,35.31524544640914,NA,NA,NA,0
NA,1026,883,847,5381,NA,NA,NA,-15.383941485246,35.315338555040626,NA,NA,NA,0
NA,955,821,658,5382,NA,NA,NA,-15.383940516273862,35.315431663665514,NA,NA,NA,0
NA,955,770,624,5383,NA,NA,NA,-15.383939547262838,35.31552477228382,NA,NA,NA,0
NA,966,818,652,5384,NA,NA,NA,-15.383938578212929,35.315617880895545,NA,NA,NA,0
NA,981,849,661,5385,NA,NA,NA,-15.383937609124136,35.315710989500694,NA,NA,NA,0
NA,988,844,674,5386,NA,NA,NA,-15.383936639996456,35.31580409809925,NA,NA,NA,0
NA,1007,890,713,5387,NA,NA,NA,-15.383935670829894,35.31589720669122,NA,NA,NA,0
NA,1051,950,900,5388,NA,NA,NA,-15.383934701624444,35.31599031527661,NA,NA,NA,0
NA,1040,925,813,5389,NA,NA,NA,-15.383933732380113,35.3160834238554,NA,NA,NA,0
NA,1045,953,820,5390,NA,NA,NA,-15.383932763096892,35.31617653242761,NA,NA,NA,0
NA,1079,1024,985,5391,NA,NA,NA,-15.383931793774792,35.31626964099324,NA,NA,NA,0
NA,1058,1006,955,5392,NA,NA,NA,-15.383930824413802,35.31636274955228,NA,NA,NA,0
NA,1027,983,874,5393,NA,NA,NA,-15.383929855013932,35.31645585810474,NA,NA,NA,0
NA,1064,1002,979,5394,NA,NA,NA,-15.383928885575177,35.3165489666506,NA,NA,NA,0
NA,1091,1013,1043,5395,NA,NA,NA,-15.383927916097532,35.31664207518988,NA,NA,NA,0
NA,1178,1132,1239,5396,NA,NA,NA,-15.383926946581004,35.31673518372257,NA,NA,NA,0
NA,1169,1046,1072,5399,NA,NA,NA,-15.383924037798112,35.317014509281115,NA,NA,NA,0
NA,1182,1153,1275,5400,NA,NA,NA,-15.383923068126048,35.31710761778746,NA,NA,NA,0
NA,1178,1146,1301,5401,NA,NA,NA,-15.383922098415097,35.317200726287204,NA,NA,NA,0
NA,1194,1163,1378,5402,NA,NA,NA,-15.38392112866526,35.31729383478037,NA,NA,NA,0
NA,1212,1214,1491,5403,NA,NA,NA,-15.383920158876542,35.31738694326694,NA,NA,NA,0
NA,1211,1232,1524,5404,NA,NA,NA,-15.383919189048935,35.31748005174692,NA,NA,NA,0
NA,1225,1239,1527,5405,NA,NA,NA,-15.383918219182446,35.31757316022031,NA,NA,NA,0
NA,1228,1221,1577,5406,NA,NA,NA,-15.38391724927707,35.31766626868711,NA,NA,NA,0
NA,1228,1237,1638,5407,NA,NA,NA,-15.383916279332812,35.317759377147325,NA,NA,NA,0
NA,1228,1225,1575,5408,NA,NA,NA,-15.383915309349668,35.317852485600945,NA,NA,NA,0
NA,1230,1183,1448,5409,NA,NA,NA,-15.38391433932764,35.31794559404798,NA,NA,NA,0
NA,1206,1132,1382,5410,NA,NA,NA,-15.383913369266727,35.318038702488415,NA,NA,NA,0
NA,1169,1086,1284,5411,NA,NA,NA,-15.38391239916693,35.31813181092225,NA,NA,NA,0
NA,1144,1060,1249,5412,NA,NA,NA,-15.383911429028249,35.31822491934951,NA,NA,NA,0
NA,1104,998,1201,5413,NA,NA,NA,-15.38391045885068,35.318318027770175,NA,NA,NA,0
NA,1040,905,876,5414,NA,NA,NA,-15.38390948863423,35.318411136184245,NA,NA,NA,0
NA,1343,1307,1555,5417,NA,NA,NA,-15.383906577751564,35.31869046138689,NA,NA,NA,0
NA,1099,1014,1003,5418,NA,NA,NA,-15.383905607379576,35.31878356977459,NA,NA,NA,0
NA,1171,1136,1112,5419,NA,NA,NA,-15.3839046369687,35.318876678155696,NA,NA,NA,0
NA,1379,1452,1591,5420,NA,NA,NA,-15.38390366651894,35.318969786530204,NA,NA,NA,0
NA,1580,1802,1977,5421,NA,NA,NA,-15.3839026960303,35.319062894898124,NA,NA,NA,0
NA,1700,1867,2093,5422,NA,NA,NA,-15.383901725502772,35.319156003259444,NA,NA,NA,0
NA,2320,2676,3104,5425,NA,NA,NA,-15.38389881368688,35.31943532830384,NA,NA,NA,0
NA,1233,1184,1581,5429,NA,NA,NA,-15.383894930721311,35.319807761604025,NA,NA,NA,0
NA,1310,1383,1694,5430,NA,NA,NA,-15.383893959882707,35.31990086991259,NA,NA,NA,0
NA,1256,1239,1487,5431,NA,NA,NA,-15.38389298900522,35.31999397821454,NA,NA,NA,0
NA,1274,1255,1390,5432,NA,NA,NA,-15.383892018088847,35.32008708650991,NA,NA,NA,0
NA,1284,1215,1400,5433,NA,NA,NA,-15.383891047133591,35.320180194798674,NA,NA,NA,0
NA,1271,1211,1305,5434,NA,NA,NA,-15.383890076139451,35.32027330308084,NA,NA,NA,0
NA,1334,1247,1351,5435,NA,NA,NA,-15.383889105106428,35.32036641135641,NA,NA,NA,0
NA,1290,1166,1294,5436,NA,NA,NA,-15.383888134034514,35.32045951962538,NA,NA,NA,0
NA,1143,1000,1006,5437,NA,NA,NA,-15.38388716292372,35.32055262788775,NA,NA,NA,0
NA,1008,876,720,5438,NA,NA,NA,-15.383886191774046,35.320645736143526,NA,NA,NA,0
NA,1064,965,862,5439,NA,NA,NA,-15.38388522058548,35.32073884439271,NA,NA,NA,0
NA,1232,1129,1173,5440,NA,NA,NA,-15.383884249358031,35.32083195263528,NA,NA,NA,0
NA,1340,1285,1382,5441,NA,NA,NA,-15.383883278091703,35.320925060871254,NA,NA,NA,0
NA,1384,1337,1505,5442,NA,NA,NA,-15.38388230678649,35.32101816910063,NA,NA,NA,0
NA,1389,1285,1456,5443,NA,NA,NA,-15.383881335442393,35.32111127732341,NA,NA,NA,0
NA,1225,1119,1179,5444,NA,NA,NA,-15.383880364059408,35.32120438553959,NA,NA,NA,0
NA,1140,1054,1080,5449,NA,NA,NA,-15.383875506561226,35.32166992652146,NA,NA,NA,0
NA,1052,924,866,5450,NA,NA,NA,-15.38387453494494,35.32176303469802,NA,NA,NA,0
NA,1090,990,974,5451,NA,NA,NA,-15.383873563289765,35.32185614286799,NA,NA,NA,0
NA,1111,1042,1093,5452,NA,NA,NA,-15.383872591595708,35.321949251031356,NA,NA,NA,0
NA,1091,1001,949,5453,NA,NA,NA,-15.383871619862768,35.32204235918812,NA,NA,NA,0
NA,1073,971,936,5454,NA,NA,NA,-15.383870648090944,35.32213546733828,NA,NA,NA,0
NA,1095,993,1047,5455,NA,NA,NA,-15.383869676280232,35.32222857548183,NA,NA,NA,0
NA,1100,1024,1036,5456,NA,NA,NA,-15.38386870443064,35.32232168361879,NA,NA,NA,0
NA,1121,1059,1073,5457,NA,NA,NA,-15.383867732542162,35.32241479174913,NA,NA,NA,0
NA,1017,857,742,5458,NA,NA,NA,-15.3838667606148,35.32250789987288,NA,NA,NA,0
NA,1014,852,699,5459,NA,NA,NA,-15.383865788648556,35.32260100799002,NA,NA,NA,0
NA,1009,874,753,5460,NA,NA,NA,-15.383864816643428,35.32269411610056,NA,NA,NA,0
NA,1016,889,762,5461,NA,NA,NA,-15.383863844599414,35.32278722420449,NA,NA,NA,0
NA,1027,879,799,5462,NA,NA,NA,-15.383862872516517,35.322880332301814,NA,NA,NA,0
NA,1038,890,824,5463,NA,NA,NA,-15.383861900394736,35.32297344039254,NA,NA,NA,0
NA,1068,938,891,5464,NA,NA,NA,-15.38386092823407,35.32306654847665,NA,NA,NA,0
NA,1049,926,873,5465,NA,NA,NA,-15.383859956034522,35.32315965655416,NA,NA,NA,0
NA,1036,932,816,5466,NA,NA,NA,-15.383858983796088,35.32325276462507,NA,NA,NA,0
NA,1072,1010,890,5467,NA,NA,NA,-15.383858011518772,35.323345872689366,NA,NA,NA,0
NA,1114,991,1004,5468,NA,NA,NA,-15.383857039202567,35.323438980747056,NA,NA,NA,0
NA,1083,944,938,5469,NA,NA,NA,-15.383856066847486,35.32353208879814,NA,NA,NA,0
NA,1039,890,766,5470,NA,NA,NA,-15.383855094453516,35.32362519684261,NA,NA,NA,0
NA,1018,907,768,5471,NA,NA,NA,-15.38385412202066,35.32371830488048,NA,NA,NA,0
NA,1013,891,739,5472,NA,NA,NA,-15.383853149548928,35.323811412911745,NA,NA,NA,0
NA,996,908,667,5473,NA,NA,NA,-15.383852177038303,35.3239045209364,NA,NA,NA,0
NA,992,902,678,5474,NA,NA,NA,-15.3838512044888,35.323997628954444,NA,NA,NA,0
NA,1002,902,711,5475,NA,NA,NA,-15.383850231900414,35.324090736965886,NA,NA,NA,0
NA,1004,876,716,5476,NA,NA,NA,-15.38384925927314,35.32418384497071,NA,NA,NA,0
NA,1009,907,716,5477,NA,NA,NA,-15.383848286606986,35.32427695296893,NA,NA,NA,0
NA,1030,959,752,5478,NA,NA,NA,-15.383847313901946,35.32437006096054,NA,NA,NA,0
NA,1045,958,788,5479,NA,NA,NA,-15.383846341158025,35.32446316894554,NA,NA,NA,0
NA,1030,890,766,5480,NA,NA,NA,-15.383845368375216,35.324556276923936,NA,NA,NA,0
NA,1016,883,753,5481,NA,NA,NA,-15.383844395553526,35.324649384895714,NA,NA,NA,0
NA,1048,958,828,5482,NA,NA,NA,-15.383843422692951,35.324742492860885,NA,NA,NA,0
NA,1100,1035,967,5483,NA,NA,NA,-15.383842449793493,35.32483560081945,NA,NA,NA,0
NA,1119,1024,1053,5484,NA,NA,NA,-15.383841476855151,35.324928708771395,NA,NA,NA,0
NA,1312,1197,1257,5486,NA,NA,NA,-15.383839530861817,35.32511492465546,NA,NA,NA,0
NA,1153,1044,1073,5487,NA,NA,NA,-15.383838557806824,35.325208032587575,NA,NA,NA,0
NA,1126,1042,1119,5488,NA,NA,NA,-15.383837584712944,35.325301140513076,NA,NA,NA,0
NA,1177,1136,1259,5489,NA,NA,NA,-15.383836611580186,35.32539424843196,NA,NA,NA,0
NA,1150,1149,1306,5490,NA,NA,NA,-15.383835638408543,35.32548735634425,NA,NA,NA,0
NA,1177,1155,1289,5491,NA,NA,NA,-15.383834665198014,35.32558046424991,NA,NA,NA,0
NA,1170,1135,1275,5492,NA,NA,NA,-15.383833691948604,35.325673572148965,NA,NA,NA,0
NA,1225,1198,1366,5493,NA,NA,NA,-15.38383271866031,35.325766680041404,NA,NA,NA,0
NA,1393,1305,1390,5495,NA,NA,NA,-15.38383077196707,35.325952895806445,NA,NA,NA,0
NA,1273,1195,1370,5497,NA,NA,NA,-15.383828825118291,35.326139111545025,NA,NA,NA,0
NA,1158,1092,1184,5498,NA,NA,NA,-15.383827851635578,35.326232219404396,NA,NA,NA,0
NA,1176,1063,1104,5499,NA,NA,NA,-15.383826878113984,35.32632532725715,NA,NA,NA,0
NA,1153,1063,1269,5500,NA,NA,NA,-15.383825904553502,35.32641843510329,NA,NA,NA,0
NA,1149,1099,1333,5501,NA,NA,NA,-15.38382493095414,35.32651154294282,NA,NA,NA,0
NA,1122,1081,1304,5502,NA,NA,NA,-15.383823957315894,35.32660465077573,NA,NA,NA,0
NA,1241,1167,1242,5504,NA,NA,NA,-15.383822009922753,35.326790866421696,NA,NA,NA,0
NA,1255,1198,1346,5505,NA,NA,NA,-15.383821036167854,35.326883974234754,NA,NA,NA,0
NA,1200,1146,1207,5506,NA,NA,NA,-15.383820062374072,35.3269770820412,NA,NA,NA,0
NA,1163,1094,1115,5507,NA,NA,NA,-15.383819088541406,35.327070189841024,NA,NA,NA,0
NA,1120,1074,1149,5508,NA,NA,NA,-15.38381811466986,35.32716329763424,NA,NA,NA,0
NA,1091,1010,1095,5509,NA,NA,NA,-15.383817140759431,35.32725640542083,NA,NA,NA,0
NA,1031,942,888,5510,NA,NA,NA,-15.383816166810115,35.3273495132008,NA,NA,NA,0
NA,1023,971,1021,5511,NA,NA,NA,-15.38381519282192,35.32744262097417,NA,NA,NA,0
NA,1125,1075,1195,5513,NA,NA,NA,-15.383813244728872,35.32762883650102,NA,NA,NA,0
NA,1002,844,777,5514,NA,NA,NA,-15.383812270624023,35.32772194425452,NA,NA,NA,0
NA,962,816,652,5515,NA,NA,NA,-15.383811296480292,35.327815052001405,NA,NA,NA,0
NA,1007,835,770,5516,NA,NA,NA,-15.38381032229768,35.32790815974167,NA,NA,NA,0
NA,1008,859,810,5517,NA,NA,NA,-15.38380934807618,35.32800126747531,NA,NA,NA,0
NA,984,821,745,5518,NA,NA,NA,-15.383808373815802,35.32809437520234,NA,NA,NA,0
NA,1140,1059,1150,5519,NA,NA,NA,-15.384091820913724,35.309566803671565,NA,NA,NA,0
NA,1136,1070,1225,5520,NA,NA,NA,-15.38409085434653,35.30965991274423,NA,NA,NA,0
NA,1117,1024,1110,5521,NA,NA,NA,-15.384089887740451,35.30975302181034,NA,NA,NA,0
NA,1075,976,956,5522,NA,NA,NA,-15.384088921095488,35.30984613086987,NA,NA,NA,0
NA,1024,919,809,5523,NA,NA,NA,-15.384087954411635,35.30993923992284,NA,NA,NA,0
NA,961,857,668,5524,NA,NA,NA,-15.3840869876889,35.31003234896924,NA,NA,NA,0
NA,1040,974,867,5525,NA,NA,NA,-15.384086020927276,35.31012545800907,NA,NA,NA,0
NA,1154,1103,1190,5526,NA,NA,NA,-15.384085054126768,35.310218567042334,NA,NA,NA,0
NA,1112,1033,1019,5527,NA,NA,NA,-15.384084087287372,35.31031167606902,NA,NA,NA,0
NA,1002,906,782,5528,NA,NA,NA,-15.38408312040909,35.31040478508914,NA,NA,NA,0
NA,1019,949,785,5529,NA,NA,NA,-15.384082153491924,35.310497894102696,NA,NA,NA,0
NA,1030,967,813,5530,NA,NA,NA,-15.384081186535871,35.31059100310967,NA,NA,NA,0
NA,1017,896,805,5531,NA,NA,NA,-15.384080219540934,35.31068411211009,NA,NA,NA,0
NA,1027,896,817,5532,NA,NA,NA,-15.384079252507108,35.310777221103926,NA,NA,NA,0
NA,1024,890,866,5533,NA,NA,NA,-15.384078285434398,35.31087033009119,NA,NA,NA,0
NA,1027,878,856,5534,NA,NA,NA,-15.384077318322802,35.31096343907189,NA,NA,NA,0
NA,997,909,816,5535,NA,NA,NA,-15.38407635117232,35.31105654804602,NA,NA,NA,0
NA,1028,937,811,5536,NA,NA,NA,-15.384075383982951,35.31114965701357,NA,NA,NA,0
NA,998,890,754,5537,NA,NA,NA,-15.384074416754702,35.31124276597456,NA,NA,NA,0
NA,1041,923,849,5538,NA,NA,NA,-15.38407344948756,35.31133587492897,NA,NA,NA,0
NA,1083,991,1008,5539,NA,NA,NA,-15.384072482181535,35.31142898387681,NA,NA,NA,0
NA,1070,971,961,5540,NA,NA,NA,-15.384071514836624,35.311522092818066,NA,NA,NA,0
NA,1049,936,921,5541,NA,NA,NA,-15.384070547452833,35.311615201752765,NA,NA,NA,0
NA,1042,935,935,5542,NA,NA,NA,-15.384069580030149,35.311708310680885,NA,NA,NA,0
NA,1015,899,894,5543,NA,NA,NA,-15.38406861256858,35.311801419602425,NA,NA,NA,0
NA,997,870,767,5544,NA,NA,NA,-15.384067645068129,35.3118945285174,NA,NA,NA,0
